,age,work_experience,family_size,segmentation,spending_score_enc,var_enc,gender_Male,ever_married_Yes,graduated_Yes,profession_Doctor,profession_Engineer,profession_Entertainment,profession_Executive,profession_Healthcare,profession_Homemaker,profession_Lawyer,profession_Marketing,profession_unknown
795,29,1.0,2.0,1,2.0,2.0,True,True,False,True,False,False,False,False,False,False,False,False
796,25,3.0,2.0,3,1.0,2.0,True,True,False,False,False,True,False,False,False,False,False,False
797,52,0.0,4.0,2,2.0,5.0,True,True,True,False,False,False,True,False,False,False,False,False
798,27,1.0,6.0,2,0.0,5.0,False,False,True,False,False,False,False,False,False,False,False,False
799,52,1.0,4.0,2,1.0,1.0,True,True,True,False,False,False,True,False,False,False,False,False
800,49,0.0,1.0,2,0.0,5.0,False,True,True,False,False,False,False,False,False,False,False,False
801,60,1.0,4.0,1,1.0,5.0,True,True,True,False,False,False,False,False,False,False,False,True
802,45,0.0,1.0,3,0.0,2.0,True,False,True,False,False,False,False,False,False,False,True,False
803,59,4.0,1.0,1,0.0,3.0,True,True,True,False,False,False,False,False,False,False,False,False
804,18,8.0,5.0,3,0.0,5.0,False,False,False,False,False,False,False,True,False,False,False,False
805,18,0.0,3.0,3,0.0,5.0,True,False,False,False,False,False,False,True,False,False,False,False
806,55,1.0,1.0,2,0.0,5.0,True,True,False,False,False,False,False,False,False,False,False,False
807,59,1.0,1.0,0,0.0,5.0,False,False,True,False,False,True,False,False,False,False,False,False
808,22,0.0,2.0,3,0.0,5.0,True,False,False,False,False,False,False,True,False,False,False,False
809,52,0.0,4.0,2,2.0,5.0,True,True,True,False,False,False,True,False,False,False,False,False
810,51,1.0,3.0,2,1.0,5.0,True,True,True,False,False,False,False,False,False,False,False,False
811,35,0.0,5.0,0,2.0,5.0,True,True,False,False,False,False,True,False,False,False,False,False
812,26,8.0,3.0,3,0.0,5.0,False,False,False,False,False,False,True,False,False,False,False,False
813,38,1.0,2.0,2,1.0,5.0,True,True,True,False,False,True,False,False,False,False,False,False
814,43,1.0,4.0,0,0.0,2.0,True,True,True,True,False,False,False,False,False,False,False,False
815,41,1.0,2.0,0,0.0,2.0,True,False,True,False,False,True,False,False,False,False,False,False
816,27,8.0,3.0,3,0.0,3.0,False,False,False,False,False,False,False,False,True,False,False,False
817,60,0.0,1.0,1,0.0,5.0,True,True,True,False,False,False,False,False,False,False,False,True
818,25,1.0,4.0,3,0.0,5.0,False,False,False,True,False,False,False,False,False,False,False,False
819,18,1.0,5.0,3,0.0,3.0,True,False,False,False,False,False,False,True,False,False,False,False
820,47,0.0,4.0,2,1.0,2.0,True,True,True,False,False,False,False,False,False,False,False,False
821,71,1.0,1.0,3,0.0,5.0,True,True,False,False,False,False,False,False,False,False,True,False
822,32,1.0,3.0,0,0.0,5.0,False,False,True,False,False,True,False,False,False,False,False,False
823,60,1.0,3.0,2,1.0,5.0,True,True,True,False,False,True,False,False,False,False,False,False
824,33,0.0,3.0,1,0.0,5.0,False,False,True,False,False,False,False,True,False,False,False,False
825,37,9.0,1.0,0,0.0,1.0,False,False,True,False,False,False,False,False,False,False,False,False
826,48,9.0,1.0,2,0.0,2.0,True,True,True,False,False,False,False,False,True,False,False,False
827,33,7.0,5.0,3,2.0,3.0,False,True,False,False,True,False,False,False,False,False,False,False
828,68,1.0,2.0,2,1.0,5.0,False,True,True,False,False,False,False,False,False,False,False,False
829,51,0.0,3.0,0,0.0,5.0,True,True,False,False,False,False,False,False,False,False,False,False
830,52,1.0,4.0,2,0.0,5.0,True,True,True,False,False,False,True,False,False,False,False,False
831,31,13.0,4.0,3,2.0,3.0,True,True,True,False,False,False,False,False,False,False,True,False
832,39,1.0,1.0,0,0.0,5.0,True,False,False,False,True,False,False,False,False,False,False,False
833,60,1.0,1.0,3,2.0,5.0,True,True,True,False,False,False,False,False,False,True,False,False
834,50,4.0,3.0,1,2.0,5.0,False,True,True,False,False,False,True,False,False,False,False,False
835,19,1.0,4.0,3,0.0,0.0,False,False,False,False,False,False,False,True,False,False,False,False
836,18,0.0,6.0,3,0.0,5.0,True,False,False,False,False,False,False,True,False,False,False,False
837,37,0.0,2.0,2,0.0,5.0,True,True,True,False,False,False,False,False,False,False,False,False
838,50,1.0,3.0,1,1.0,5.0,False,True,True,True,False,False,False,False,False,False,False,False
839,20,0.0,3.0,3,0.0,5.0,False,False,False,False,False,False,False,True,False,False,False,False
840,19,1.0,6.0,3,0.0,5.0,True,False,False,False,False,False,False,True,False,False,False,False
841,31,0.0,4.0,3,0.0,5.0,True,False,True,False,False,False,False,True,False,False,False,False
842,53,14.0,2.0,1,1.0,5.0,True,True,True,True,False,False,False,False,False,False,False,False
843,26,12.0,2.0,1,1.0,5.0,False,True,True,False,False,False,False,False,False,False,False,False
844,37,8.0,3.0,3,0.0,5.0,True,False,True,False,False,False,False,True,False,False,False,False
845,49,1.0,2.0,1,1.0,3.0,False,True,False,False,False,False,False,True,False,False,False,False
846,70,1.0,1.0,1,0.0,5.0,True,True,False,False,False,True,False,False,False,False,False,False
847,48,1.0,2.0,3,2.0,5.0,False,True,False,False,False,False,False,False,False,True,False,False
848,21,0.0,4.0,3,0.0,5.0,True,False,False,False,False,False,False,True,False,False,False,False
849,19,0.0,4.0,3,0.0,1.0,True,False,False,False,False,False,False,True,False,False,False,False
850,61,0.0,3.0,0,2.0,3.0,True,True,False,False,False,False,False,False,False,False,False,True
851,31,1.0,3.0,0,0.0,3.0,True,False,False,False,False,False,False,True,False,False,False,False
852,65,0.0,3.0,1,2.0,5.0,False,True,True,False,False,False,False,False,False,True,False,False
853,73,1.0,1.0,1,0.0,5.0,True,True,False,False,False,False,True,False,False,False,False,False
854,50,1.0,3.0,1,1.0,5.0,False,True,True,False,False,False,False,False,False,False,False,False
855,70,0.0,1.0,0,0.0,5.0,True,True,True,False,False,False,False,False,False,True,False,False
856,58,0.0,1.0,3,0.0,5.0,True,True,True,False,True,False,False,False,False,False,False,False
857,58,14.0,6.0,3,2.0,2.0,False,True,False,False,False,False,False,False,False,False,True,False
858,18,1.0,2.0,3,0.0,5.0,True,False,True,False,False,False,False,True,False,False,False,False
859,32,0.0,4.0,3,0.0,5.0,True,False,False,False,False,False,False,True,False,False,False,False
860,40,4.0,1.0,1,0.0,5.0,False,False,True,False,False,False,False,False,False,True,False,False
861,49,0.0,5.0,0,0.0,5.0,False,False,True,False,False,False,False,False,False,False,True,False
862,35,8.0,1.0,0,0.0,5.0,True,False,True,False,False,False,False,False,False,False,False,False
863,40,0.0,2.0,1,0.0,1.0,False,True,True,False,True,False,False,False,False,False,False,False
864,30,12.0,4.0,3,0.0,5.0,True,False,True,False,False,False,False,False,False,False,True,False
865,35,5.0,1.0,0,0.0,5.0,False,False,True,False,False,False,False,False,False,False,False,False
866,28,0.0,5.0,3,0.0,0.0,True,True,False,True,False,False,False,False,False,False,False,False
867,30,8.0,1.0,0,0.0,5.0,True,False,True,False,False,False,False,False,False,False,True,False
868,39,1.0,2.0,3,1.0,5.0,True,True,True,False,False,False,False,True,False,False,False,False
869,39,1.0,8.0,0,0.0,2.0,True,False,True,False,False,True,False,False,False,False,False,False
870,26,6.0,7.0,3,2.0,3.0,False,True,True,False,True,False,False,False,False,False,False,False
871,36,0.0,3.0,2,2.0,5.0,True,True,True,False,False,False,False,False,False,False,False,False
872,26,9.0,3.0,3,0.0,2.0,False,False,True,False,False,False,False,False,True,False,False,False
873,21,1.0,3.0,3,0.0,6.0,True,False,False,False,False,False,False,True,False,False,False,False
874,45,2.0,1.0,1,0.0,5.0,False,False,True,False,False,False,False,False,False,False,False,False
875,45,10.0,4.0,1,1.0,5.0,True,True,False,False,False,True,False,False,False,False,False,False
876,63,0.0,3.0,2,1.0,5.0,False,True,True,False,False,False,False,False,False,False,False,False
877,45,1.0,1.0,0,0.0,5.0,False,False,True,False,False,False,False,False,False,False,False,False
878,27,9.0,2.0,3,2.0,5.0,False,True,True,False,False,False,False,True,False,False,False,False
879,47,0.0,7.0,0,0.0,3.0,True,True,False,False,False,False,True,False,False,False,False,False
880,36,6.0,4.0,2,1.0,5.0,True,True,True,False,False,False,False,False,False,False,False,False
881,49,1.0,2.0,2,1.0,5.0,True,True,True,False,False,False,False,False,False,False,False,False
882,25,7.0,4.0,2,0.0,5.0,True,False,False,True,False,False,False,False,False,False,False,False
883,32,0.0,7.0,3,0.0,5.0,True,False,False,False,False,False,False,True,False,False,False,False
884,41,6.0,3.0,0,2.0,3.0,True,True,False,False,False,False,True,False,False,False,False,False
885,50,9.0,4.0,0,1.0,5.0,False,True,True,False,False,False,False,False,False,False,False,False
886,63,0.0,2.0,2,2.0,5.0,False,True,True,False,False,False,False,False,False,False,False,False
887,69,1.0,4.0,3,0.0,5.0,True,True,False,False,False,False,True,False,False,False,False,False
888,62,1.0,1.0,1,0.0,5.0,False,True,True,False,True,False,False,False,False,False,False,False
889,63,1.0,3.0,2,2.0,5.0,True,True,True,False,False,False,False,False,False,False,True,False
890,36,5.0,2.0,1,0.0,5.0,False,True,True,False,False,False,False,False,False,False,False,False
891,31,8.0,2.0,2,0.0,3.0,False,True,False,False,True,False,False,False,False,False,False,False
892,45,8.0,2.0,0,0.0,5.0,False,False,False,False,False,True,False,False,False,False,False,False
893,45,1.0,4.0,1,1.0,5.0,False,True,True,False,False,False,False,False,False,False,False,False
894,26,1.0,3.0,3,0.0,5.0,True,False,False,True,False,False,False,False,False,False,False,False
895,49,1.0,4.0,2,1.0,5.0,True,True,False,False,False,False,False,False,False,False,False,False
896,38,8.0,3.0,3,0.0,3.0,False,False,True,False,False,False,False,False,False,False,True,False
897,74,1.0,2.0,1,2.0,5.0,False,True,True,False,False,False,False,False,False,True,False,False
898,61,1.0,1.0,2,0.0,5.0,True,False,True,False,False,False,False,False,False,True,False,False
899,26,0.0,3.0,3,0.0,5.0,False,False,True,False,False,False,False,True,False,False,False,False
900,70,1.0,2.0,1,2.0,1.0,False,True,True,False,False,False,False,False,False,True,False,False
901,30,1.0,3.0,3,0.0,3.0,False,False,False,True,False,False,False,False,False,False,False,False
902,57,1.0,4.0,2,1.0,5.0,False,True,True,False,False,False,False,False,False,False,False,False
903,35,8.0,4.0,0,1.0,3.0,False,True,True,False,False,False,False,False,False,False,False,True
904,20,1.0,3.0,3,0.0,3.0,True,False,False,False,False,False,False,True,False,False,False,False
905,19,5.0,4.0,3,0.0,1.0,True,False,False,False,False,False,False,True,False,False,False,False
906,52,1.0,3.0,1,0.0,2.0,True,False,True,False,False,False,False,False,False,False,False,False
907,31,1.0,6.0,0,0.0,2.0,True,False,True,False,False,False,False,False,False,False,False,False
908,22,0.0,3.0,3,0.0,3.0,True,False,False,False,False,False,False,False,False,False,True,False
909,27,9.0,3.0,3,0.0,5.0,True,True,True,False,False,False,False,False,True,False,False,False
910,39,1.0,3.0,1,0.0,5.0,False,True,True,False,False,False,False,False,False,False,False,False
911,28,8.0,3.0,3,0.0,5.0,False,False,False,False,False,False,False,False,True,False,False,False
912,59,1.0,4.0,1,1.0,5.0,True,True,False,False,True,False,False,False,False,False,False,False
913,57,1.0,3.0,2,1.0,5.0,False,True,True,False,False,False,False,False,False,False,False,False
914,25,1.0,4.0,3,0.0,2.0,True,False,True,False,False,False,False,True,False,False,False,False
915,40,0.0,3.0,0,0.0,5.0,False,True,False,False,True,False,False,False,False,False,False,False
916,53,1.0,2.0,0,0.0,5.0,False,True,True,False,False,False,False,False,False,False,False,False
917,32,9.0,1.0,0,0.0,5.0,False,False,True,False,False,False,False,False,False,False,False,False
918,70,0.0,2.0,1,0.0,5.0,False,False,True,False,False,False,False,False,False,False,False,False
919,48,0.0,1.0,0,0.0,1.0,True,False,True,False,True,False,False,False,False,False,False,False
920,75,1.0,2.0,2,2.0,5.0,True,True,True,False,False,False,False,False,False,True,False,False
921,62,0.0,1.0,1,0.0,5.0,True,True,True,False,False,False,False,False,False,False,False,False
922,41,1.0,6.0,1,1.0,5.0,True,True,False,False,False,False,False,False,False,False,False,False
923,55,0.0,3.0,2,1.0,5.0,True,True,True,False,False,False,False,False,False,False,False,False
924,35,8.0,3.0,0,0.0,5.0,False,False,True,False,False,False,False,False,False,False,False,False
925,20,4.0,3.0,3,0.0,3.0,False,False,False,False,False,False,False,True,False,False,False,False
926,20,0.0,3.0,3,0.0,3.0,True,False,False,False,False,False,False,True,False,False,False,False
927,35,0.0,5.0,2,0.0,5.0,False,False,False,False,False,False,False,False,False,False,False,True
928,56,1.0,3.0,1,1.0,3.0,False,True,True,False,False,True,False,False,False,False,False,False
929,39,1.0,7.0,3,2.0,3.0,True,True,False,False,False,False,True,False,False,False,False,False
930,42,1.0,3.0,3,0.0,5.0,True,True,True,False,False,True,False,False,False,False,False,False
931,35,1.0,2.0,1,1.0,3.0,True,True,True,False,False,False,False,False,False,False,False,False
932,35,1.0,1.0,0,0.0,3.0,False,False,False,False,True,False,False,False,False,False,False,False
933,33,0.0,2.0,2,0.0,5.0,True,False,True,False,False,False,False,True,False,False,False,False
934,42,1.0,2.0,0,0.0,5.0,True,False,True,False,False,False,False,False,False,False,False,False
935,35,5.0,2.0,0,0.0,5.0,True,False,True,False,False,False,False,False,False,False,False,False
936,27,0.0,3.0,0,0.0,5.0,False,False,False,False,False,False,False,True,False,False,False,False
937,33,6.0,2.0,3,0.0,3.0,True,False,False,False,False,True,False,False,False,False,False,False
938,32,9.0,1.0,3,0.0,5.0,False,False,True,False,False,False,False,False,False,False,False,False
939,35,4.0,2.0,3,0.0,5.0,False,False,False,False,False,True,False,False,False,False,False,False
940,22,0.0,9.0,3,0.0,5.0,True,False,False,False,False,False,False,True,False,False,False,False
941,40,3.0,4.0,2,1.0,2.0,True,True,True,False,False,False,False,False,False,False,False,False
942,51,3.0,2.0,2,1.0,5.0,True,True,True,False,False,False,False,False,False,False,False,False
943,88,1.0,3.0,1,0.0,5.0,True,True,True,False,False,False,False,False,False,True,False,False
944,82,1.0,2.0,0,2.0,5.0,True,True,True,False,False,False,False,False,False,True,False,False
945,43,6.0,3.0,1,1.0,5.0,True,True,True,False,False,False,False,False,False,False,False,False
946,29,9.0,4.0,0,0.0,1.0,False,False,False,False,False,False,False,False,False,False,True,False
947,38,9.0,1.0,1,0.0,5.0,False,False,True,False,False,False,False,False,False,False,False,False
948,37,0.0,3.0,2,1.0,5.0,True,True,True,False,False,False,False,False,False,False,False,False
949,32,0.0,6.0,3,0.0,6.0,True,False,True,False,False,False,False,True,False,False,False,False
950,26,5.0,4.0,3,0.0,5.0,True,False,True,False,False,True,False,False,False,False,False,False
951,39,0.0,4.0,0,1.0,2.0,True,True,True,False,False,True,False,False,False,False,False,False
952,43,0.0,1.0,0,0.0,5.0,False,False,True,False,False,False,False,False,False,False,False,False
953,51,11.0,2.0,2,1.0,5.0,True,True,True,True,False,False,False,False,False,False,False,False
954,52,0.0,2.0,2,1.0,5.0,True,True,True,False,False,False,False,False,False,False,False,False
955,51,1.0,1.0,0,0.0,5.0,True,False,False,False,False,True,False,False,False,False,False,False
956,20,1.0,4.0,3,0.0,3.0,True,False,False,False,False,False,False,True,False,False,False,False
957,33,0.0,5.0,2,0.0,4.0,True,False,False,False,False,False,False,True,False,False,False,False
958,36,1.0,1.0,0,0.0,2.0,False,False,True,False,False,True,False,False,False,False,False,False
959,39,1.0,6.0,3,1.0,3.0,False,True,False,False,True,False,False,False,False,False,False,False
960,48,0.0,2.0,2,0.0,5.0,True,True,True,False,False,False,False,False,False,False,False,False
961,78,1.0,2.0,1,2.0,3.0,False,True,False,False,False,False,False,False,False,True,False,False
962,46,1.0,1.0,0,0.0,5.0,True,True,True,False,False,False,False,False,False,False,False,False
963,26,1.0,4.0,3,0.0,5.0,False,True,False,False,False,False,False,False,True,False,False,False
964,26,0.0,7.0,0,0.0,5.0,True,False,False,False,False,False,False,True,False,False,False,False
965,37,7.0,3.0,0,0.0,5.0,False,False,True,False,True,False,False,False,False,False,False,False
966,75,1.0,3.0,1,2.0,5.0,False,True,True,False,False,False,False,False,True,False,False,False
967,19,1.0,5.0,3,0.0,2.0,True,False,False,True,False,False,False,False,False,False,False,False
968,22,1.0,4.0,3,0.0,3.0,True,False,False,False,False,False,False,True,False,False,False,False
969,27,6.0,3.0,3,0.0,5.0,True,True,False,False,True,False,False,False,False,False,False,False
